timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727197863170,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197864170,41513,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197864170,3007,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197864170,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197865170,41517,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197865170,4294,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197865170,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197866170,41569,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197866170,5664,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197866170,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197867171,41561,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197867171,2473,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197867171,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197868171,41539,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197868171,6276,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197868171,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197869172,41529,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197869172,2032,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197869172,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197870173,41527,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197870173,796,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197870173,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197871173,41372,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197871173,4539,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197871173,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197872173,41354,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197872173,4437,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197872173,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197873173,41447,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197873173,4906,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197873173,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197874173,41462,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197874173,5321,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197874173,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197875173,41449,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197875173,1273,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197875173,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197876173,41384,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197876173,3417,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197876173,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197877173,41374,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197877173,258,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197877173,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197878173,41366,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197878173,638,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197878173,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197879173,41353,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197879173,4248,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197879173,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197880174,41442,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197880174,3944,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197880174,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197881174,41423,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197881174,514,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197881174,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197882174,41420,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197882174,2329,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197882174,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197883174,41442,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197883174,5913,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197883174,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197884174,41080,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197884174,3896,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197884174,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197885174,41115,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197885174,7115,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197885174,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197886174,41110,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197886174,2590,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197886174,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
